Post ID,URL to tweet,creation_date,likes,caption,retweet_count,comment_count,view_count,poster_handle,poster_display_name,poster_follower_count,poster_frequency,total_posts,hashtags,image_filename,comment_file,image+caption_target,political_leaning
1854285887560921512,https://x.com/Twitermytweet/status/1854285887560921512/photo/1,Wed Nov 06 22:13:01 +0000 2024,901,@KaiTrumpGolfs @elonmusk Time to take out the trash and move in the White House https://t.co/S7YQNnyorI,84,25,62827,Twitermytweet,Mr. Bigglesworth Memes 𝕏,27554,4.819353070175438,17581,,Twitter_Scrape\Target_Trump\Pro\Images\trashman.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\trashman.csv,pro-trump,R
1846228703170490487,https://x.com/Twitermytweet/status/1846228703170490487/photo/1,Tue Oct 15 16:36:38 +0000 2024,20,@CollinRugg This is more reason to lock them all up https://t.co/5tZLnPpRBk,3,0,535,Twitermytweet,Mr. Bigglesworth Memes 𝕏,27554,4.819353070175438,17581,,Twitter_Scrape\Target_Harris\Anti\Images\harris_team_jail2.jpg,Twitter_Scrape\Target_Harris\Anti\Comments\harris_team_jail2.csv,anti-harris,R
1846309007352357011,https://x.com/Twitermytweet/status/1846309007352357011/photo/1,Tue Oct 15 21:55:44 +0000 2024,2,@MattWallace888 Remember this when you vote!!! https://t.co/uYlzQAJGUS,1,0,121,Twitermytweet,Mr. Bigglesworth Memes 𝕏,27554,4.819353070175438,17581,,Twitter_Scrape\Target_Harris\Anti\Images\flood.jpg,Twitter_Scrape\Target_Harris\Anti\Comments\flood.csv,anti-harris,R
1854934221825229162,https://x.com/politvidchannel/status/1854934221825229162/photo/1,Fri Nov 08 17:09:16 +0000 2024,28740,BREAKING: New York State could Force Trump to Live in a Jail Cell for the entire 4 years of his Presidency https://t.co/eGP2tmBQul,3540,1190,713324,politvidchannel,PoliticsVideoChannel,200847,13.73565700185071,44531,,Twitter_Scrape\Target_Trump\Anti\Images\prison_suit.jpg,Twitter_Scrape\Target_Trump\Anti\Comments\prison_suit.csv,anti-trump,D
1848736960652993019,https://x.com/TheVladsven/status/1848736960652993019/photo/1,Tue Oct 22 14:43:33 +0000 2024,2,"BREAKING:  Danica Patrick is in love with Scott Jennings.  In response, the Trump campaign visits another a MAGA McDonalds with Putin https://t.co/uFsaws2gJy",1,1,332,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,,Twitter_Scrape\Target_Trump\Anti\Images\trump_putin.jpg,N/A,anti-trump,D
1849964188808118665,https://x.com/TheVladsven/status/1849964188808118665/photo/1,Sat Oct 26 00:00:07 +0000 2024,55,"BREAKING - IDF officially confirms Israel striking Iran!!! Trump orders North Korean troops to Ukraine.  Israel and Iran at war, Putin demands backrub from Trump, who complains in a golden diaper.  Beyonce loves Kamala  #iran #Tehran #Israel https://t.co/sHUVKO1XmJ",20,14,21295,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#iran, #Tehran, #Israel",Twitter_Scrape\Target_Trump\Anti\Images\trump_nkposter.jpg,Twitter_Scrape\Target_Trump\Anti\Comments\trump_nkposter.csv,anti-trump,D
1849964830838620214,https://x.com/TheVladsven/status/1849964830838620214/photo/1,Sat Oct 26 00:02:41 +0000 2024,1,"BREAKING - IDF officially confirms Israel striking Iran breakfast cereal production facilities.  Israel and Iran at war, Putin owns Trump, who sold nuclear war plans to Saudis for $2b.  Beyonce loves Kamala not MAGA  #iran #Tehran #Israel https://t.co/34Wtr2NcHA",0,0,1202,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#iran, #Tehran, #Israel",Twitter_Scrape\Target_Trump\Anti\Images\trump_docposter.jpg,N/A,anti-trump,D
1849967223496114569,https://x.com/TheVladsven/status/1849967223496114569/photo/1,Sat Oct 26 00:12:11 +0000 2024,1,"BREAKING - IDF officially confirms Israel striking Iran!!! Trump orders North Korean troops to Ukraine.  Israel and Iran at war, Putin demands backrub from Trump MAGA anger cult, who complains in a golden diaper.  Beyonce loves Kamala, not Melatonin Trump #iran #Tehran #Israel https://t.co/fgHBMH5Rmz",1,4,1348,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#iran, #Tehran, #Israel",Twitter_Scrape\Target_Trump\Anti\Images\devil_mel.jpg,Twitter_Scrape\Target_Trump\Anti\Comments\devil_mel.csv,anti-trump,D
1850273660973817954,https://x.com/TheVladsven/status/1850273660973817954/photo/1,Sat Oct 26 20:29:51 +0000 2024,2,"""I want to thank the Washington Post for making it clear that I am above the law and Jesus.  I can't wait to arrest Nicole Wallace and Former Chief of Staff John Kelly."" - Donald Trump #WaPoMeltDown #KamalaHarris #TrumpVance2024 #WashingtonPost https://t.co/sFfDIHBf5v",1,0,200,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#WaPoMeltDown, #KamalaHarris, #TrumpVance2024, #WashingtonPost",Twitter_Scrape\Target_Trump\Anti\Images\multi_trump_devil.jpg,N/A,anti-trump,D
1853458731066872005,https://x.com/TheVladsven/status/1853458731066872005/photo/1,Mon Nov 04 15:26:11 +0000 2024,0,@ResisterSis20 I think Trump has Covid! https://t.co/8fUTqSJSkG,0,0,12,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,,Twitter_Scrape\Target_Trump\Anti\Images\trump_trash.jpg,Twitter_Scrape\Target_Trump\Anti\Comments\trump_trash.csv,anti-trump,D
1853815884751475021,https://x.com/TheVladsven/status/1853815884751475021/photo/1,Tue Nov 05 15:05:23 +0000 2024,1,"Once again, I proudly voted for Jonald J. Trump Jr.  Make Russia Great Again. 🇺🇸 #VotedforTrump #Trump2024 #TrumpVance2024 #HarrisWalz2024 #BlueWave2024 https://t.co/MkxyhPAPLy",2,0,184,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#VotedforTrump, #Trump2024, #TrumpVance2024, #HarrisWalz2024, #BlueWave2024",Twitter_Scrape\Target_Trump\Anti\Images\putin_support_trump.jpg,N/A,anti-trump,D
1853816344505901333,https://x.com/TheVladsven/status/1853816344505901333/photo/1,Tue Nov 05 15:07:13 +0000 2024,0,"Hi, I'm Vlad.  I'm not afraid to say that I voted for Donald J. Trump again. MAGA is the best for my nation. Yours, not so much. 🇺🇸 #VotedforTrump #Trump2024 #TrumpVance2024 #HarrisWalz2024 #russia https://t.co/kvVgVGrQio",0,0,155,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#VotedforTrump, #Trump2024, #TrumpVance2024, #HarrisWalz2024, #russia",Twitter_Scrape\Target_Trump\Anti\Images\putin_support.jpg,N/A,anti-trump,D
1853818658231124046,https://x.com/TheVladsven/status/1853818658231124046/photo/1,Tue Nov 05 15:16:25 +0000 2024,0,VOTE!  We have a new presidential outfit ready for Jonald J. Trump Jr.   🇺🇸 #VotedforTrump #Trump2024 #TrumpVance2024 #HarrisWalz2024 #russia #TrumpIsGoingDown #BlueWave2024 https://t.co/3yZDXozLjF,0,0,259,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#VotedforTrump, #Trump2024, #TrumpVance2024, #HarrisWalz2024, #russia, #TrumpIsGoingDown, #BlueWave2024",Twitter_Scrape\Target_Trump\Anti\Images\trump_prison.jpg,N/A,anti-trump,D
1854408557896057277,https://x.com/TheVladsven/status/1854408557896057277/photo/1,Thu Nov 07 06:20:28 +0000 2024,0,"Donald Trump has won everything, this Twitter account is done, I surrender.  All hail King Trump.  Merrick Garland, you did nothing to save the USA.  #trump  #sad #MerrickGarland #Election2024 https://t.co/EJFk2z3OVK",0,0,145,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,"#trump, #sad, #MerrickGarland, #Election2024",Twitter_Scrape\Target_Trump\Anti\Images\dictator_trump.jpg,N/A,anti-trump,D
1868817338134675555,https://x.com/TheVladsven/status/1868817338134675555/photo/1,Tue Dec 17 00:35:49 +0000 2024,0,Joe Biden is Dead .  Meathead Justin Trudeau  is still Dead.  Constitutional Amendment ?  How about enforce the laws we have.  Jim Acosta say what - Trump ?  YEP NOPE YEEEEHAW.  Kim JOng UN has dental floss https://t.co/KMuo2iJJVP,1,0,863,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,,Twitter_Scrape\Target_Trump\Anti\Images\trump_prison2.jpg,N/A,anti-trump,D
1866244349450957203,https://x.com/TheVladsven/status/1866244349450957203/photo/1,Mon Dec 09 22:11:40 +0000 2024,0,"Luigi Mangione is a friend of mine who valiantly stormed the capitol on January 6.  Give him a McRib, not jail.  Ivanka is hot.  #Trump2024 https://t.co/C0awgn11JA",1,0,717,TheVladsven,Trump Resistance Factor 9,925,25.25850965961361,27456,#Trump2024,Twitter_Scrape\Target_Trump\Anti\Images\trump_guitar.jpg,N/A,anti-trump,D
1638266286307172353,https://x.com/Free_Media_Hub/status/1638266286307172353,Tue Mar 21 19:48:14 +0000 2023,211,Breaking News Trump has been arrested after a brief struggle with Police reports say images courtesy of Rooters https://t.co/QINQ2CQRqu,47,45,25299,Free_Media_Hub,Free Syria Media Hub,230581,166.71770623742455,828587,,Twitter_Scrape\Target_Trump\Anti\Images\trump_running_arrest,Twitter_Scrape\Target_Trump\Anti\Comments\trump_run_arrest2.csv,anti-trump,D
1853562860758044849,https://x.com/Free_Media_Hub/status/1853562860758044849/photo/1,Mon Nov 04 22:19:58 +0000 2024,12,25th November puff daddy and P Diddy https://t.co/LwcKtXH8cS,6,1,1241,Free_Media_Hub,Free Syria Media Hub,230581,166.71770623742455,828587,,Twitter_Scrape\Target_Trump\Anti\Images\diddy_trump.jpg,Twitter_Scrape\Target_Trump\Anti\Comments\diddy_trump.csv,anti-trump,D
1828204302369698219,https://x.com/Bloomer99999/status/1828204302369698219/photo/1,Mon Aug 26 22:54:06 +0000 2024,4,#KamalaWinswithJoy https://t.co/Uj4wmZeyQ7,2,1,56,Bloomer99999,Nabster 💙🇺🇸🦅🇺🇸💙,4099,62.57857142857143,70088,#KamalaWinswithJoy,Twitter_Scrape\Target_Trump\Anti\Images\trump_sign.jpg,N/A,anti-trump,D
1835850235022626962,https://x.com/Bloomer99999/status/1835850235022626962/photo/1,Tue Sep 17 01:16:19 +0000 2024,14,#TrumpIsALaughingStock https://t.co/PrUJLctDhB,1,2,2264,Bloomer99999,Nabster 💙🇺🇸🦅🇺🇸💙,4099,62.57857142857143,70088,#TrumpIsALaughingStock,Twitter_Scrape\Target_Trump\Anti\Images\trump_heels.jpg,N/A,anti-trump,D
1862404339031056670,https://x.com/DevStevatoMusic/status/1862404339031056670/photo/1,Fri Nov 29 07:52:50 +0000 2024,1,Where is the money?? #Election2024 #Elections2024 #OnePointFiveBillionDollars https://t.co/rsZbLKfz61,1,0,51,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#Election2024, #Elections2024, #OnePointFiveBillionDollars",Twitter_Scrape\Target_Harris\Anti\Images\devil.jpg,N/A,anti-harris,R
1855724680067396057,https://x.com/DevStevatoMusic/status/1855724680067396057/video/1,Sun Nov 10 21:30:16 +0000 2024,7,"ILLEGAL ALIENS have the unmitigated gall to protest the re-election of President Trump. Well, I have a message for them...  #MassDeportations #MassDeportationsNow #GTFO #Election2024 #ElectionResults #ILLEGALS #IllegalAliens #IllegalImmigrants #Illegalimmigration https://t.co/PEWOVBN8Pd",3,1,680,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#MassDeportations, #MassDeportationsNow, #GTFO, #Election2024, #ElectionResults, #ILLEGALS, #IllegalAliens, #IllegalImmigrants, #Illegalimmigration",Twitter_Scrape\Target_Trump\Pro\Images\illegal.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\illegal.csv,pro-trump,R
1854295844796641381,https://x.com/DevStevatoMusic/status/1854295844796641381/photo/1,Wed Nov 06 22:52:35 +0000 2024,1,#Election2024 #Elections2024 #MAGA https://t.co/K1yw3WHFaP,1,1,76,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#Election2024, #Elections2024, #MAGA",Twitter_Scrape\Target_Harris\Anti\Images\homeless.jpg,Twitter_Scrape\Target_Harris\Anti\Comments\homeless.csv,anti-harris,R
1850386077665644816,https://x.com/DevStevatoMusic/status/1850386077665644816/video/1,Sun Oct 27 03:56:34 +0000 2024,5,"The VP indeed worked at Mickey D's in her younger years. Prior to meeting her benefactor Free Willy Brown, she worked as a lot lizard on the premises of numerous stores. At times she provided service in the public facilities located inside. #Election2024 #Elections2024 #McDonalds https://t.co/tQm7hUz6ZU",5,1,3734,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#Election2024, #Elections2024, #McDonalds",Twitter_Scrape\Target_Harris\Anti\Images\MC_prost.jpg,Twitter_Scrape\Target_Harris\Anti\Comments\MC_prost.csv,anti-harris,R
1848315365136187527,https://x.com/DevStevatoMusic/status/1848315365136187527/photo/1,Mon Oct 21 10:48:17 +0000 2024,2,They're not who you think they are... #Cosplay #Elections2024 #Election2024 https://t.co/6QaXI4uHfu,1,0,88,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#Cosplay, #Elections2024, #Election2024",Twitter_Scrape\Target_Harris\Anti\Images\clown_prost.jpg,N/A,anti-harris,R
1846631868013175211,https://x.com/DevStevatoMusic/status/1846631868013175211/photo/1,Wed Oct 16 19:18:40 +0000 2024,3,Last ditch effort to shore up support from the brothas... #Elections2024 #Election2024 https://t.co/GNi6QWdoSQ,1,0,134,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#Elections2024, #Election2024",Twitter_Scrape\Target_Harris\Anti\Images\gun_handout.jpg,N/A,anti-harris,R
1812350096677249288,https://x.com/DevStevatoMusic/status/1812350096677249288/photo/1,Sun Jul 14 04:55:09 +0000 2024,0,There are no f cking coincidences!! #Trump2024 #AssassinationPlot https://t.co/xsdjo4AR6i,0,0,222,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,"#Trump2024, #AssassinationPlot",Twitter_Scrape\Target_Harris\Anti\Images\biden_shoot.jpg,N/A,anti-harris,R
1810303525605327320,https://x.com/DevStevatoMusic/status/1810303525605327320/photo/1,Mon Jul 08 13:22:48 +0000 2024,1,Nope. Nope. You're not gonna do it!! https://t.co/Yhh37A9pXV,1,0,31,DevStevatoMusic,Dev Stevato Music - Ultra MAGA Crusader,1201,25.72320596458528,27601,,Twitter_Scrape\Target_Harris\Anti\Images\mlk.jpg,N/A,anti-harris,R
1838427035447816559,https://x.com/D1a2y3Day/status/1838427035447816559/photo/1,Tue Sep 24 03:55:36 +0000 2024,1,Secret Service Whistleblower Says #Trump #Assassination Was Inside Job https://t.co/GffkXdtyjL,0,1,55,D1a2y3Day,daytripper,600,2.554268554268554,11908,"#Trump, #Assassination",Twitter_Scrape\Target_Harris\Anti\Images\guns_harris.jpg,Twitter_Scrape\Target_Harris\Anti\Comments\guns_harris.csv,anti-harris,R
1849251156276469937,https://x.com/D1a2y3Day/status/1849251156276469937/photo/1,Thu Oct 24 00:46:47 +0000 2024,1,"#harris says she is black, (she is really Indian) but she put 1500 black men in jail for small amounts of  Marijuana  , while #harris bragged about smoking marijuana her self , big hypocrite. https://t.co/mPbQkAknDZ",0,0,78,D1a2y3Day,daytripper,600,2.554268554268554,11908,"#harris, #harris",Twitter_Scrape\Target_Harris\Anti\Images\smoke.jpg,N/A,anti-harris,R
1837264677606150565,https://x.com/D1a2y3Day/status/1837264677606150565/photo/1,Fri Sep 20 22:56:48 +0000 2024,2,"#Harris is trying to win the black vote by claiming she is black???? Don’t be fooled she is not black , she is lying ?she is a binary liar. She is in love with power and will say or do anything to get it . https://t.co/kAnF9ixrCN",1,2,407,D1a2y3Day,daytripper,600,2.554268554268554,11908,#Harris,Twitter_Scrape\Target_Harris\Anti\Images\clown.jpg,Twitter_Scrape\Target_Harris\Anti\Comments\clown.csv,anti-harris,R
1851208858934399358,https://x.com/xoxoitsjanai/status/1851208858934399358/photo/1,Tue Oct 29 10:26:00 +0000 2024,1194,"Morning all! Remember the mission. Get Trump in office, yes? #MAGA. https://t.co/CSeYO3RS8C",66,80,24614,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,#MAGA.,Twitter_Scrape\Target_Trump\Pro\Images\brunette_maga.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\brunette_maga.csv,pro-trump,R
1851631140982997290,https://x.com/xoxoitsjanai/status/1851631140982997290/photo/1,Wed Oct 30 14:24:00 +0000 2024,687,Don’t forget to runnnnn and vote. Annoy your friends and family if you to.  That’s the mission! #MAGA2024 #MAGA #Trump2024 #Trump2024Vance https://t.co/M6sDaj2WZU,71,40,14101,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,"#MAGA2024, #MAGA, #Trump2024, #Trump2024Vance",Twitter_Scrape\Target_Trump\Pro\Images\MAGA_sweater.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\MAGA_sweater.csv,pro-trump,R
1851973724104204648,https://x.com/xoxoitsjanai/status/1851973724104204648/photo/1,Thu Oct 31 13:05:18 +0000 2024,5786,Don’t forget about the objective and go vote for Trump! Get your friends and family on the same page! #MAGA #MAGA2024 #Trump2024 https://t.co/hikjs2CQz1,293,196,90372,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,"#MAGA, #MAGA2024, #Trump2024",Twitter_Scrape\Target_Trump\Pro\Images\maga_beach_hat.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\maga_beach_hat.csv,pro-trump,R
1852854891905204292,https://x.com/xoxoitsjanai/status/1852854891905204292/photo/1,Sat Nov 02 23:26:45 +0000 2024,3347,Get everyone you know on board to vote! #MAGA #MAGA2024 #Trump2024 #Trump2024Vance #TrumpVance2024ToSaveAmerica https://t.co/YvXMNMfcdv,237,133,45809,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,"#MAGA, #MAGA2024, #Trump2024, #Trump2024Vance, #TrumpVance2024ToSaveAmerica",Twitter_Scrape\Target_Trump\Pro\Images\MAGA_crop.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\MAGA_crop.csv,pro-trump,R
1853402010818650120,https://x.com/xoxoitsjanai/status/1853402010818650120/photo/1,Mon Nov 04 11:40:48 +0000 2024,2793,Repost to make sure everyone and their mother get out to vote this Monday! #MAGA #MAGA2024 #Trump2024 #Trump2024Vance https://t.co/OcEUVSTDS1,234,106,64855,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,"#MAGA, #MAGA2024, #Trump2024, #Trump2024Vance",Twitter_Scrape\Target_Trump\Pro\Images\MAGA_hat_livingRoom.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\MAGA_hat_livingRoom.csv,pro-trump,R
1853825690832891972,https://x.com/xoxoitsjanai/status/1853825690832891972/photo/1,Tue Nov 05 15:44:21 +0000 2024,1087,Yeehaw! Y’all voted yet? Repost to ensure all cowboys are up to speed! #MAGA #MAGA2024 #Trump2024 #TrumpVance2024 #Trump4U https://t.co/ihNtEoF7Hk,114,66,15443,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,"#MAGA, #MAGA2024, #Trump2024, #TrumpVance2024, #Trump4U",Twitter_Scrape\Target_Trump\Pro\Images\MAGA_cowboy_hat.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\MAGA_cowboy_hat.csv,pro-trump,R
1853105687724736582,https://x.com/xoxoitsjanai/status/1853105687724736582/photo/1,Sun Nov 03 16:03:19 +0000 2024,2347,Don’t forget to do your part!  #MAGA #MAGA2024 #Trump2024 #Trump2024Vance https://t.co/fxyK1zIp0F,150,102,37982,xoxoitsjanai,Janai Ramírez,10109,34.85245901639344,6378,"#MAGA, #MAGA2024, #Trump2024, #Trump2024Vance",Twitter_Scrape\Target_Trump\Pro\Images\MAGA_hat_office.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\MAGA_hat_office.csv,pro-trump,R
1854215639952478596,https://x.com/harleybellexo/status/1854215639952478596/photo/1,Wed Nov 06 17:33:52 +0000 2024,2432,Looking towards a bright and prosperous future 🥰   #Trump2024 #Trump #MAGA #MAGA2024 https://t.co/UEYEqNZCze,146,64,29584,harleybellexo,HarleyBelle,4275,28.07407407407408,2274,"#Trump2024, #Trump, #MAGA, #MAGA2024",Twitter_Scrape\Target_Trump\Pro\Images\beach_merch.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\beach_merch.csv,pro-trump,R
1853882951219679504,https://x.com/harleybellexo/status/1853882951219679504/photo/1,Tue Nov 05 19:31:53 +0000 2024,411,I’ve officially cast my vote for Donald J Trump for the presidency of The United States of America!! I am proud to have participated in this great process and am proud of all of you as well. Now time to have some comfort food and get ready to watch the results roll in ❤️🥂💕  Love you all 💋  #Trump2024 #Trump #MAGA2024 #MAGA,27,19,8357,harleybellexo,HarleyBelle,4275,28.07407407407408,2274,"#Trump2024, #Trump, #MAGA2024, #MAGA",Twitter_Scrape\Target_Trump\Pro\Images\trump_plad.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\trump_plad.csv,pro-trump,R
1853797047645929509,https://x.com/harleybellexo/status/1853797047645929509/photo/1,Tue Nov 05 13:50:32 +0000 2024,1350,"Good morning #America ❤️ The day is finally here, let the games begin! Today is the day so many Americans have been waiting for through four incredibly tough and trying years! Today we take back our home and #MakeAmericaGreatAgain 💕 Today the world takes us seriously again and no longer mocks us for being weak. Today is the day, We The People STAND UP! Let the landslide commence 🙏 #Trump2024 #Trump #VoteTrump2024ToSaveAmerica #MAGA2024 #MAGA #STANDUP",87,43,18107,harleybellexo,HarleyBelle,4275,28.07407407407408,2274,"#America, #MakeAmericaGreatAgain, #Trump2024, #Trump, #VoteTrump2024ToSaveAmerica, #MAGA2024, #MAGA, #STANDUP",Twitter_Scrape\Target_Trump\Pro\Images\pink_trump.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\pink_trump.csv,pro-trump,R
1852802714725675433,https://x.com/harleybellexo/status/1852802714725675433/photo/1,Sat Nov 02 19:59:25 +0000 2024,649,"Can’t wait to congratulate us all on voting this man as President, AGAIN! #MAGA nation will get this done! I’m so proud of everything we’ve done until this point. We’ve got one big day ahead of us and then we’re back babies! #Trump2024 #Trump #VoteTrump2024ToSaveAmerica 🥰😍❤️💕🫦",44,20,15196,harleybellexo,HarleyBelle,4275,28.07407407407408,2274,"#MAGA, #Trump2024, #Trump, #VoteTrump2024ToSaveAmerica",Twitter_Scrape\Target_Trump\Pro\Images\red_dress.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\red_dress.csv,pro-trump,R
1852732779420615086,https://x.com/harleybellexo/status/1852732779420615086/photo/1,Sat Nov 02 15:21:31 +0000 2024,896,We #StandwithTrump so the world will respect us again! So we are no longer mocked and ridiculed. So men are not allowed in women’s sports or our bathrooms. And so we’re not overrun by morons in our government! #MAGA #Trump2024 #STANDUP #Garbage https://t.co/2rrD0KRRpT,87,19,14232,harleybellexo,HarleyBelle,4275,28.07407407407408,2274,"#StandwithTrump, #MAGA, #Trump2024, #STANDUP, #Garbage",Twitter_Scrape\Target_Trump\Pro\Images\trump_shirt_cafe.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\trump_shirt_cafe.csv,pro-trump,R
1851972270517854684,https://x.com/harleybellexo/status/1851972270517854684/photo/1,Thu Oct 31 12:59:31 +0000 2024,491,"Now more than ever we need to stand together and VOTE! We must take back our country and prosper as we once did. I’m voting for Donald J Trump, are you? #MAGA #Trump2024 #Trump #VoteTrumpVance 🥰😍😘 https://t.co/K3F3HABbs0",30,17,13848,harleybellexo,HarleyBelle,4275,28.07407407407408,2274,"#MAGA, #Trump2024, #Trump, #VoteTrumpVance",Twitter_Scrape\Target_Trump\Pro\Images\girl_trump_blond.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\girl_trump_blond.csv,pro-trump,R
1853101572475310249,https://x.com/MariamIssa83/status/1853101572475310249,Sun Nov 03 15:46:58 +0000 2024,49,السنجاب Peanut.. يقلب ويؤثر بالرأي العام الاميركي  والدنيا قايمة قاعدة حتى ايلون ماسك مشى بالحملة 🐿️🐿️🐿️ يعني لا الشذوذ ولا الإجهاض ولا الموت الرحيم ولا الحروب  ولا فشلهم بيسقط هاريس ومشروع اوباما  وانما السنجاب  #ترامب #ترمب #الانتخابات_الأمريكية2024 #الانتحابات_الأميركية #هاريس #السنجاب,7,9,63776,MariamIssa83,╰☆☆ мαяιαм ιѕѕα ☆☆╮,3880,5.814329738058552,30188,"#ترامب, #ترمب, #الانتخابات_الأمريكية2024, #الانتحابات_الأميركية, #هاريس, #السنجاب",Twitter_Scrape\Target_Trump\Pro\Images\multi-pics.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\multi-pics.csv,pro-trump,R
1867157914542354753,https://x.com/USABookClub/status/1867157914542354753/photo/1,Thu Dec 12 10:41:51 +0000 2024,133,"It's Christmas time ... 🎄  And just like that, you don't need to be a Biologist to tell these are #women ... 😘💕   ✔️ And we are #AmericaFirst beautiful, strong &amp; intelligent #MAGA #Trump women at that. 🇺🇲 😉   #MAGA 🇺🇲🎄🦅 https://t.co/gxQy4QVpvR",7,26,2107,USABookClub,Susan Kennedy 🇺🇸💕✝️📖,66235,62.17879486335199,188837,"#women, #AmericaFirst, #MAGA, #Trump, #MAGA",Twitter_Scrape\Target_Trump\Pro\Images\MAGA_hat,Twitter_Scrape\Target_Trump\Pro\Comments\MAGA_hat.csv,pro-trump,R
1865369732683116651,https://x.com/USABookClub/status/1865369732683116651/photo/1,Sat Dec 07 12:16:15 +0000 2024,187,"Happy Saturday morning Patriots!!! 🇺🇲👨‍👩‍👦💕  ☃️ It may be cold outside, but I am thinking warm thoughts &amp; am comforted by the upcoming Inauguration of President @realDonaldTrump &amp; his cabinet appointments, including Patriot @PeteHegseth as Secretary of Defense! 🇺🇲👍🦅  #MAGA ✝️🇺🇲🦅 https://t.co/n5XCzmiCz9",14,28,1845,USABookClub,Susan Kennedy 🇺🇸💕✝️📖,66235,62.17879486335199,188837,#MAGA,Twitter_Scrape\Target_Trump\Pro\Images\trump_swim2.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\trump_swim2.csv,pro-trump,R
1863234426089398515,https://x.com/USABookClub/status/1863234426089398515/photo/1,Sun Dec 01 14:51:19 +0000 2024,119,"And just like that, you don't need to be a Biologist to tell these are #women ... 😘💕   ✔️ And we are #AmericaFirst beautiful, strong &amp; intelligent #Trump2024 women at that. 🇺🇲 😉   @USABookClub @Jessica_4_Trump @MELANIATRUMP https://t.co/FyV0m4YWQF",9,11,1511,USABookClub,Susan Kennedy 🇺🇸💕✝️📖,66235,62.17879486335199,188837,"#women, #AmericaFirst, #Trump2024",Twitter_Scrape\Target_Trump\Pro\Images\USA_suit.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\USA_suit.csv,pro-trump,R
1860288984296947917,https://x.com/USABookClub/status/1860288984296947917/photo/1,Sat Nov 23 11:47:11 +0000 2024,275,"Happy Saturday Patriots!!! 🇺🇲👨‍👩‍👦💕  Another reminder there is NO mistaking Conservative females for REAL #Women 😘 ...  And Yes, I'm a Trump Girl ... and Proud of it! 💕   A Conservative, God-Fearing, Pro-Constitution, Pro-Military, Pro-Police, Freedom-Loving #Woman! 🇺🇲 📜 https://t.co/Jjd24kAcME",22,38,3017,USABookClub,Susan Kennedy 🇺🇸💕✝️📖,66235,62.17879486335199,188837,"#Women, #Woman!",Twitter_Scrape\Target_Trump\Pro\Images\trump_swim.jpg,Twitter_Scrape\Target_Trump\Pro\Comments\trump_swim.csv,pro-trump,R
